"Booking_id";"Rent_date";"Rent";"Services"
"1122";"2023-01-01";"510";"65"
"1122";"2023-02-01";"510";"65"
"1122";"2023-03-01";"510";"65"
"1123";"2022-10-01";"720";"120"
"1123";"2022-11-01";"720";"120"
"1123";"2022-12-01";"720";"120"
"1124";"2022-10-01";"1600";"120"
"1124";"2022-11-01";"1600";"120"
"1124";"2022-12-01";"1600";"120"
"1124";"2023-01-01";"1600";"120"
"1124";"2023-02-01";"1600";"120"
"1124";"2023-03-01";"1600";"120"
"1124";"2023-04-01";"1600";"120"
"1124";"2023-05-01";"1600";"120"
"1124";"2023-06-01";"1600";"120"
"1124";"2023-07-01";"1600";"120"
"1125";"2022-10-01";"451";"60"
"1125";"2022-11-01";"451";"60"
"1125";"2022-12-01";"451";"60"
"1125";"2023-01-01";"451";"60"
"1125";"2023-02-01";"451";"60"
"1125";"2023-03-01";"451";"60"
"1126";"2022-10-01";"767";"110"
"1126";"2022-11-01";"767";"110"
"1126";"2022-12-01";"767";"110"
"1127";"2022-10-01";"700";"110"
"1127";"2022-11-01";"700";"110"
"1127";"2022-12-01";"810";"110"
"1127";"2023-01-01";"700";"110"
"1127";"2023-02-01";"700";"110"
"1127";"2023-03-01";"700";"110"
"1127";"2023-04-01";"700";"110"
"1127";"2023-05-01";"700";"110"
"1127";"2023-06-01";"700";"110"
"1128";"2022-10-01";"955";"0"
"1128";"2022-11-01";"955";"0"
"1128";"2022-12-01";"955";"0"
"1128";"2023-01-01";"955";"0"
"1128";"2023-02-01";"955";"0"
"1128";"2023-03-01";"955";"0"
"1128";"2023-04-01";"955";"0"
"1128";"2023-05-01";"955";"0"
"1128";"2023-06-01";"955";"0"
"1129";"2022-10-01";"625";"110"
"1129";"2022-11-01";"625";"110"
"1129";"2022-12-01";"625";"110"
"1129";"2023-01-01";"625";"110"
"1129";"2023-02-01";"625";"110"
"1129";"2023-03-01";"625";"110"
"1129";"2023-04-01";"625";"110"
"1129";"2023-05-01";"625";"110"
"1129";"2023-06-01";"625";"110"
"1130";"2023-02-01";"460";"120"
"1130";"2023-03-01";"920";"120"
"1130";"2023-04-01";"920";"120"
"1131";"2023-01-01";"797";"110"
"1131";"2023-02-01";"797";"110"
"1131";"2023-03-01";"797";"110"
"1132";"2022-10-01";"505";"65"
"1132";"2022-11-01";"505";"65"
"1132";"2022-12-01";"505";"65"
"1132";"2023-01-01";"505";"65"
"1132";"2023-02-01";"505";"65"
"1132";"2023-03-01";"505";"65"
"1132";"2023-04-01";"505";"65"
"1132";"2023-05-01";"505";"65"
"1132";"2023-06-01";"505";"65"
"1133";"2022-11-01";"480";"65"
"1133";"2022-12-01";"480";"65"
"1133";"2023-01-01";"480";"65"
"1133";"2023-02-01";"480";"65"
"1133";"2023-03-01";"480";"65"
"1133";"2023-04-01";"480";"65"
"1133";"2023-05-01";"480";"65"
"1133";"2023-06-01";"480";"65"
"1133";"2023-07-01";"480";"65"
"1133";"2023-08-01";"480";"65"
"1134";"2023-01-01";"625";"110"
"1134";"2023-02-01";"625";"110"
"1134";"2023-03-01";"625";"110"
"1134";"2023-04-01";"625";"110"
"1134";"2023-05-01";"625";"110"
"1134";"2023-06-01";"625";"110"
"1134";"2023-07-01";"625";"110"
"1134";"2023-08-01";"625";"110"
"1134";"2023-09-01";"625";"110"
"1134";"2023-10-01";"625";"110"
"1134";"2023-11-01";"625";"110"
"1134";"2023-12-01";"625";"110"
"1135";"2022-10-01";"267.5";"32.5"
"1135";"2022-11-01";"535";"32.5"
"1135";"2022-12-01";"535";"32.5"
"1135";"2023-01-01";"535";"32.5"
"1136";"2022-10-01";"461";"65"
"1136";"2022-11-01";"461";"65"
"1136";"2022-12-01";"461";"65"
"1136";"2023-01-01";"461";"65"
"1138";"2022-12-01";"673";"110"
"1138";"2023-01-01";"673";"110"
"1138";"2023-02-01";"673";"110"
"1138";"2023-03-01";"673";"110"
"1138";"2023-04-01";"673";"110"
"1138";"2023-05-01";"673";"110"
"1138";"2023-06-01";"673";"110"
"1139";"2022-10-01";"513";"60"
"1139";"2022-11-01";"513";"60"
"1139";"2022-12-01";"513";"60"
"1140";"2022-10-01";"360";"60"
"1140";"2022-11-01";"720";"60"
"1140";"2022-12-01";"720";"60"
"1141";"2022-10-01";"371";"55"
"1141";"2022-11-01";"742";"55"
"1141";"2022-12-01";"742";"55"
"1142";"2023-01-01";"775";"120"
"1142";"2023-02-01";"775";"120"
"1142";"2023-03-01";"775";"120"
"1142";"2023-04-01";"775";"120"
"1142";"2023-05-01";"775";"120"
"1142";"2023-06-01";"775";"120"
"1142";"2023-07-01";"775";"120"
"1142";"2023-08-01";"775";"120"
"1142";"2023-09-01";"775";"120"
"1142";"2023-10-01";"775";"120"
"1142";"2023-11-01";"775";"120"
"1142";"2023-12-01";"775";"120"
"1143";"2023-01-01";"650";"110"
"1143";"2023-02-01";"650";"110"
"1143";"2023-03-01";"650";"110"
"1143";"2023-04-01";"650";"110"
"1143";"2023-05-01";"650";"110"
"1143";"2023-06-01";"650";"110"
"1143";"2023-07-01";"650";"110"
"1143";"2023-08-01";"650";"110"
"1144";"2023-02-01";"775";"120"
"1144";"2023-03-01";"775";"120"
"1144";"2023-04-01";"775";"120"
"1144";"2023-05-01";"775";"120"
"1144";"2023-06-01";"775";"120"
"1144";"2023-07-01";"775";"120"
"1144";"2023-08-01";"775";"120"
"1144";"2023-09-01";"775";"120"
"1144";"2023-10-01";"775";"120"
"1144";"2023-11-01";"775";"120"
"1144";"2023-12-01";"775";"120"
"1145";"2022-10-01";"251";"30"
"1145";"2022-11-01";"502";"30"
"1145";"2022-12-01";"502";"30"
"1146";"2022-10-01";"238";"30"
"1146";"2022-11-01";"475";"30"
"1146";"2022-12-01";"475";"30"
"1146";"2023-01-01";"475";"30"
"1146";"2023-02-01";"475";"30"
"1146";"2023-03-01";"475";"30"
"1146";"2023-04-01";"475";"30"
"1146";"2023-05-01";"475";"30"
"1146";"2023-06-01";"475";"30"
"1146";"2023-07-01";"475";"30"
"1146";"2023-08-01";"475";"30"
"1147";"2023-01-01";"504";"60"
"1147";"2023-02-01";"504";"60"
"1147";"2023-03-01";"504";"60"
"1147";"2023-04-01";"504";"60"
"1147";"2023-05-01";"504";"60"
"1147";"2023-06-01";"504";"60"
"1148";"2022-03-01";"230";"30"
"1148";"2022-04-01";"460";"30"
"1148";"2022-05-01";"460";"30"
"1148";"2022-06-01";"460";"30"
"1148";"2022-07-01";"460";"30"
"1148";"2022-08-01";"230";"30"
"1148";"2022-09-01";"460";"30"
"1148";"2022-10-01";"460";"30"
"1148";"2022-11-01";"460";"30"
"1149";"2022-11-01";"288";"34.67"
"1149";"2022-12-01";"540";"34.67"
"1149";"2023-01-01";"540";"34.67"
"1149";"2023-02-01";"540";"34.67"
"1149";"2023-03-01";"540";"34.67"
"1149";"2023-04-01";"540";"34.67"
"1149";"2023-05-01";"540";"34.67"
"1149";"2023-06-01";"540";"34.67"
"1149";"2023-07-01";"540";"34.67"
"1150";"2022-11-01";"293.87";"34.66"
"1150";"2022-12-01";"551";"34.66"
"1150";"2023-01-01";"551";"34.66"
"1150";"2023-02-01";"551";"34.66"
"1150";"2023-03-01";"551";"34.66"
"1150";"2023-04-01";"551";"34.66"
"1151";"2022-11-01";"539";"65"
"1151";"2022-12-01";"520";"65"
"1151";"2023-01-01";"520";"65"
"1151";"2023-02-01";"520";"65"
"1151";"2023-03-01";"520";"65"
"1151";"2023-04-01";"520";"65"
"1151";"2023-05-01";"520";"65"
"1151";"2023-06-01";"520";"65"
"1151";"2023-07-01";"520";"65"
"1152";"2022-11-01";"272";"34.67"
"1152";"2022-12-01";"510";"34.67"
"1152";"2023-01-01";"510";"34.67"
"1152";"2023-02-01";"510";"34.67"
"1152";"2023-03-01";"510";"34.67"
"1152";"2023-04-01";"510";"34.67"
"1152";"2023-05-01";"510";"34.67"
"1152";"2023-06-01";"510";"34.67"
"1152";"2023-07-01";"510";"34.67"
"1153";"2022-11-01";"272";"34.67"
"1153";"2022-12-01";"510";"34.67"
"1153";"2023-01-01";"510";"34.67"
"1153";"2023-02-01";"510";"34.67"
"1153";"2023-03-01";"510";"34.67"
"1153";"2023-04-01";"510";"34.67"
"1153";"2023-05-01";"510";"34.67"
"1153";"2023-06-01";"510";"34.67"
"1153";"2023-07-01";"510";"34.67"
"1153";"2023-08-01";"510";"34.67"
"1153";"2023-09-01";"510";"34.67"
"1154";"2022-10-01";"251";"30"
"1154";"2022-11-01";"502";"30"
"1154";"2022-12-01";"502";"30"
"1155";"2022-11-01";"277.33";"34.67"
"1155";"2022-12-01";"520";"34.67"
"1155";"2023-01-01";"520";"34.67"
"1155";"2023-02-01";"520";"34.67"
"1155";"2023-03-01";"520";"34.67"
"1155";"2023-04-01";"520";"34.67"
"1155";"2023-05-01";"520";"34.67"
"1155";"2023-06-01";"520";"34.67"
"1155";"2023-07-01";"520";"34.67"
"1156";"2022-11-01";"232";"34.67"
"1156";"2022-12-01";"435";"34.67"
"1156";"2023-01-01";"435";"34.67"
"1156";"2023-02-01";"435";"34.67"
"1156";"2023-03-01";"435";"34.67"
"1156";"2023-04-01";"435";"34.67"
"1156";"2023-05-01";"435";"34.67"
"1156";"2023-06-01";"435";"34.67"
"1156";"2023-07-01";"435";"34.67"
"1157";"2022-11-01";"293.87";"34.67"
"1157";"2022-12-01";"551";"34.67"
"1157";"2023-01-01";"551";"34.67"
"1157";"2023-02-01";"551";"34.67"
"1157";"2023-03-01";"551";"34.67"
"1157";"2023-04-01";"551";"34.67"
"1158";"2022-12-01";"716";"110"
"1158";"2023-01-01";"716";"110"
"1158";"2023-02-01";"716";"110"
"1158";"2023-03-01";"716";"110"
"1158";"2023-04-01";"716";"110"
"1158";"2023-05-01";"716";"110"
"1159";"2022-10-01";"435";"65"
"1159";"2022-11-01";"435";"65"
"1159";"2022-12-01";"435";"65"
"1159";"2023-01-01";"435";"65"
"1159";"2023-02-01";"435";"65"
"1159";"2023-03-01";"435";"65"
"1159";"2023-04-01";"435";"65"
"1159";"2023-05-01";"435";"65"
"1159";"2023-06-01";"435";"65"
"1160";"2022-09-01";"420";"65"
"1160";"2022-10-01";"420";"65"
"1160";"2022-11-01";"420";"65"
"1160";"2022-12-01";"420";"65"
"1160";"2023-01-01";"420";"65"
"1160";"2023-02-01";"420";"65"
"1161";"2023-01-01";"613";"65"
"1161";"2023-02-01";"613";"65"
"1161";"2023-03-01";"613";"65"
"1161";"2023-04-01";"613";"65"
"1161";"2023-05-01";"613";"65"
"1161";"2023-06-01";"613";"65"
"1161";"2023-07-01";"613";"65"
"1161";"2023-08-01";"613";"65"
"1161";"2023-09-01";"613";"65"
"1161";"2023-10-01";"613";"65"
"1161";"2023-11-01";"613";"65"
"1161";"2023-12-01";"613";"65"
"1162";"2022-11-01";"293.87";"34.67"
"1162";"2022-12-01";"551";"34.67"
"1162";"2023-01-01";"551";"34.67"
"1162";"2023-02-01";"551";"34.67"
"1162";"2023-03-01";"551";"34.67"
"1162";"2023-04-01";"551";"34.67"
"1165";"2022-11-01";"237.34";"34.66"
"1165";"2022-12-01";"445";"34.66"
"1165";"2023-01-01";"445";"34.66"
"1165";"2023-02-01";"445";"34.66"
"1165";"2023-03-01";"445";"34.66"
"1166";"2022-11-01";"245.87";"34.67"
"1166";"2022-12-01";"461";"34.67"
"1166";"2023-01-01";"461";"34.67"
"1166";"2023-02-01";"461";"34.67"
"1166";"2023-03-01";"461";"34.67"
"1166";"2023-04-01";"461";"34.67"
"1166";"2023-05-01";"461";"34.67"
"1167";"2023-01-01";"631";"65"
"1167";"2023-02-01";"631";"65"
"1167";"2023-03-01";"631";"65"
"1167";"2023-04-01";"631";"65"
"1167";"2023-05-01";"631";"65"
"1168";"2022-12-01";"822";"120"
"1168";"2023-01-01";"822";"120"
"1168";"2023-02-01";"822";"120"
"1168";"2023-03-01";"822";"120"
"1169";"2023-01-01";"631";"65"
"1169";"2023-02-01";"631";"65"
"1169";"2023-03-01";"631";"65"
"1169";"2023-04-01";"631";"65"
"1169";"2023-05-01";"631";"65"
"1170";"2022-11-01";"245.87";"34.67"
"1170";"2022-12-01";"461";"34.67"
"1170";"2023-01-01";"461";"34.67"
"1170";"2023-02-01";"461";"34.67"
"1170";"2023-03-01";"461";"34.67"
"1171";"2022-11-01";"388";"65"
"1171";"2022-12-01";"388";"65"
"1171";"2023-01-01";"388";"65"
"1171";"2023-02-01";"388";"65"
"1171";"2023-03-01";"388";"65"
"1171";"2023-04-01";"388";"65"
"1171";"2023-05-01";"388";"65"
"1171";"2023-06-01";"388";"65"
"1171";"2023-07-01";"388";"65"
"1172";"2022-11-01";"232";"34.67"
"1172";"2022-12-01";"435";"34.67"
"1172";"2023-01-01";"435";"34.67"
"1172";"2023-02-01";"435";"34.67"
"1172";"2023-03-01";"435";"34.67"
"1172";"2023-04-01";"435";"34.67"
"1172";"2023-05-01";"435";"34.67"
"1172";"2023-06-01";"435";"34.67"
"1172";"2023-07-01";"435";"34.67"
"1173";"2022-11-01";"293.87";"34.67"
"1173";"2022-12-01";"551";"34.67"
"1173";"2023-01-01";"551";"34.67"
"1173";"2023-02-01";"551";"34.67"
"1173";"2023-03-01";"551";"34.67"
"1173";"2023-04-01";"551";"34.67"
"1173";"2023-05-01";"551";"34.67"
"1173";"2023-06-01";"551";"34.67"
"1174";"2022-11-01";"245.87";"34.67"
"1174";"2022-12-01";"461";"34.67"
"1174";"2023-01-01";"461";"34.67"
"1174";"2023-02-01";"461";"34.67"
"1174";"2023-03-01";"461";"34.67"
"1174";"2023-04-01";"461";"34.67"
"1174";"2023-05-01";"461";"34.67"
"1175";"2023-01-01";"7680";"545.45"
"1175";"2023-02-01";"7680";"545.45"
"1175";"2023-03-01";"7680";"545.45"
"1175";"2023-04-01";"7680";"545.45"
"1176";"2022-12-01";"445";"65"
"1176";"2023-01-01";"445";"65"
"1176";"2023-02-01";"445";"65"
"1176";"2023-03-01";"445";"65"
"1176";"2023-04-01";"445";"65"
"1176";"2023-05-01";"445";"65"
"1176";"2023-06-01";"445";"65"
"1177";"2022-10-01";"510";"65"
"1177";"2022-11-01";"510";"65"
"1177";"2022-12-01";"510";"65"
"1177";"2023-01-01";"510";"65"
"1177";"2023-02-01";"510";"65"
"1177";"2023-03-01";"510";"65"
"1177";"2023-04-01";"510";"65"
"1177";"2023-05-01";"510";"65"
"1177";"2023-06-01";"510";"65"
"1177";"2023-07-01";"510";"65"
"1178";"2022-10-01";"659";"65"
"1178";"2022-11-01";"659";"65"
"1178";"2022-12-01";"659";"65"
"1178";"2023-01-01";"659";"65"
"1178";"2023-02-01";"659";"65"
"1178";"2023-03-01";"659";"65"
"1179";"2022-11-01";"350";"55"
"1179";"2022-12-01";"700";"55"
"1179";"2023-01-01";"700";"55"
"1179";"2023-02-01";"700";"55"
"1179";"2023-03-01";"700";"55"
"1179";"2023-04-01";"700";"55"
"1179";"2023-05-01";"700";"55"
"1179";"2023-06-01";"700";"55"
"1179";"2023-07-01";"700";"55"
"1179";"2023-08-01";"700";"55"
"1179";"2023-09-01";"700";"55"
"1179";"2023-10-01";"700";"55"
"1179";"2023-11-01";"700";"55"
"1181";"2023-02-01";"738";"110"
"1181";"2023-03-01";"738";"110"
"1181";"2023-04-01";"738";"110"
"1182";"2023-01-01";"820";"110"
"1182";"2023-02-01";"820";"110"
"1182";"2023-03-01";"820";"110"
"1183";"2023-01-01";"2500";"0"
"1183";"2023-02-01";"2500";"0"
"1183";"2023-03-01";"2500";"0"
"1183";"2023-04-01";"2500";"0"
"1183";"2023-05-01";"2500";"0"
"1183";"2023-06-01";"2750";"0"
"1184";"2022-12-01";"338";"65"
"1184";"2023-01-01";"388";"65"
"1184";"2023-02-01";"388";"65"
"1184";"2023-03-01";"388";"65"
"1184";"2023-04-01";"388";"65"
"1184";"2023-05-01";"388";"65"
"1184";"2023-06-01";"388";"65"
"1184";"2023-07-01";"388";"65"
"1184";"2023-08-01";"388";"65"
"1185";"2023-01-01";"767";"110"
"1185";"2023-02-01";"767";"110"
"1185";"2023-03-01";"767";"110"
"1186";"2023-01-01";"663";"110"
"1186";"2023-02-01";"663";"110"
"1186";"2023-03-01";"663";"110"
"1186";"2023-04-01";"663";"110"
"1186";"2023-05-01";"663";"110"
"1187";"2022-10-01";"720";"120"
"1187";"2022-11-01";"720";"120"
"1187";"2022-12-01";"720";"120"
"1188";"2023-01-01";"2500";"0"
"1188";"2023-02-01";"2500";"0"
"1188";"2023-03-01";"2500";"0"
"1188";"2023-04-01";"2500";"0"
"1188";"2023-05-01";"2500";"0"
"1188";"2023-06-01";"2500";"0"
"1189";"2022-10-01";"767";"110"
"1189";"2022-11-01";"767";"110"
"1189";"2022-12-01";"767";"110"
"1190";"2023-02-01";"716";"110"
"1190";"2023-03-01";"716";"110"
"1190";"2023-04-01";"716";"110"
"1190";"2023-05-01";"716";"110"
"1191";"2022-11-01";"596";"65"
"1191";"2022-12-01";"596";"65"
"1191";"2023-01-01";"596";"65"
"1192";"2023-01-01";"27000";"0"
"1192";"2023-02-01";"27000";"0"
"1192";"2023-03-01";"27000";"0"
"1192";"2023-04-01";"27000";"0"
"1192";"2023-05-01";"27000";"0"
"1192";"2023-06-01";"27000";"0"
"1192";"2023-07-01";"27000";"0"
"1192";"2023-08-01";"0";"0"
"1192";"2023-09-01";"27000";"0"
"1192";"2023-10-01";"27000";"0"
"1192";"2023-11-01";"27000";"0"
"1193";"2023-01-01";"15779.81";"2545.45"
"1193";"2023-02-01";"32611.6";"2545.45"
"1193";"2023-03-01";"32611.6";"2545.45"
"1193";"2023-04-01";"32611.6";"2545.45"
"1193";"2023-05-01";"32611.6";"2545.45"
"1193";"2023-06-01";"32611.6";"2545.45"
"1193";"2023-07-01";"15779.81";"2545.45"
"1194";"2023-01-01";"451";"60"
"1194";"2023-02-01";"451";"60"
"1194";"2023-03-01";"451";"60"
"1194";"2023-04-01";"451";"60"
"1194";"2023-05-01";"451";"60"
"1194";"2023-06-01";"451";"60"
"1194";"2023-07-01";"451";"60"
"1195";"2023-01-01";"837";"120"
"1195";"2023-02-01";"837";"120"
"1195";"2023-03-01";"837";"120"
"1195";"2023-04-01";"837";"120"
"1195";"2023-05-01";"837";"120"
"1195";"2023-06-01";"837";"120"
"1196";"2023-02-01";"689";"110"
"1196";"2023-03-01";"689";"110"
"1196";"2023-04-01";"689";"110"
"1196";"2023-05-01";"689";"110"
"1196";"2023-06-01";"689";"110"
"1197";"2023-01-01";"6400";"550"
"1197";"2023-02-01";"6400";"550"
"1197";"2023-03-01";"6400";"550"
"1197";"2023-04-01";"6400";"550"
"1197";"2023-05-01";"6400";"550"
"1197";"2023-06-01";"6400";"550"
"1198";"2022-12-01";"510";"65"
"1198";"2023-01-01";"510";"65"
"1198";"2023-02-01";"510";"65"
"1198";"2023-03-01";"510";"65"
"1198";"2023-04-01";"510";"65"
"1198";"2023-05-01";"510";"65"
"1198";"2023-06-01";"510";"65"
"1198";"2023-07-01";"510";"65"
"1198";"2023-08-01";"510";"65"
"1199";"2023-01-01";"2400";"0"
"1199";"2023-02-01";"2400";"0"
"1199";"2023-03-01";"2400";"0"
"1199";"2023-04-01";"2400";"0"
"1199";"2023-05-01";"2400";"0"
"1203";"2022-12-01";"388";"65"
"1203";"2023-01-01";"445";"65"
"1203";"2023-02-01";"445";"65"
"1203";"2023-03-01";"445";"65"
"1203";"2023-04-01";"445";"65"
"1203";"2023-05-01";"445";"65"
"1204";"2022-12-01";"388";"65"
"1204";"2023-01-01";"445";"65"
"1204";"2023-02-01";"445";"65"
"1204";"2023-03-01";"445";"65"
"1204";"2023-04-01";"445";"65"
"1204";"2023-05-01";"445";"65"
"1205";"2023-01-01";"716";"110"
"1205";"2023-02-01";"716";"110"
"1205";"2023-03-01";"716";"110"
"1205";"2023-04-01";"716";"110"
"1205";"2023-05-01";"716";"110"
"1205";"2023-06-01";"716";"110"
"1206";"2022-12-01";"420";"65"
"1206";"2023-01-01";"420";"65"
"1206";"2023-02-01";"420";"65"
"1206";"2023-03-01";"420";"65"
"1206";"2023-04-01";"420";"65"
"1206";"2023-05-01";"420";"65"
"1206";"2023-06-01";"420";"65"
"1206";"2023-07-01";"420";"65"
"1206";"2023-08-01";"420";"65"
"1207";"2023-02-01";"510";"65"
"1207";"2023-03-01";"510";"65"
"1207";"2023-04-01";"510";"65"
"1207";"2023-05-01";"510";"65"
"1207";"2023-06-01";"510";"65"
"1208";"2023-01-01";"445";"65"
"1208";"2023-02-01";"445";"65"
"1208";"2023-03-01";"445";"65"
"1208";"2023-04-01";"445";"65"
"1208";"2023-05-01";"445";"65"
"1208";"2023-06-01";"445";"65"
"1209";"2023-02-01";"602";"68"
"1209";"2023-03-01";"602";"68"
"1209";"2023-04-01";"602";"68"
"1209";"2023-05-01";"602";"68"
"1209";"2023-06-01";"602";"68"
"1210";"2023-02-01";"715";"116"
"1210";"2023-03-01";"715";"116"
"1210";"2023-04-01";"715";"116"
"1210";"2023-05-01";"715";"116"
"1211";"2023-01-01";"504";"60"
"1211";"2023-02-01";"504";"60"
"1211";"2023-03-01";"504";"60"
"1211";"2023-04-01";"504";"60"
"1211";"2023-05-01";"504";"60"
"1211";"2023-06-01";"504";"60"
"1212";"2022-09-01";"225";"30"
"1212";"2022-10-01";"450";"30"
"1212";"2022-11-01";"450";"30"
"1212";"2022-12-01";"450";"30"
"1213";"2022-12-01";"420";"65"
"1213";"2023-01-01";"420";"65"
"1213";"2023-02-01";"420";"65"
"1213";"2023-03-01";"420";"65"
"1213";"2023-04-01";"420";"65"
"1213";"2023-05-01";"420";"65"
"1213";"2023-06-01";"420";"65"
"1213";"2023-07-01";"420";"65"
"1213";"2023-08-01";"420";"65"
"1214";"2023-01-01";"721.5";"115.5"
"1214";"2023-02-01";"721.5";"115.5"
"1214";"2023-03-01";"721.5";"115.5"
"1214";"2023-04-01";"721.5";"115.5"
"1214";"2023-05-01";"721.5";"115.5"
"1214";"2023-06-01";"721.5";"115.5"
"1214";"2023-07-01";"721.5";"115.5"
"1216";"2023-02-01";"621";"63"
"1216";"2023-03-01";"621";"63"
"1216";"2023-04-01";"621";"63"
"1216";"2023-05-01";"621";"63"
"1217";"2023-02-01";"621";"63"
"1217";"2023-03-01";"621";"63"
"1217";"2023-04-01";"621";"63"
"1217";"2023-05-01";"621";"63"
"1218";"2022-09-01";"210";"32.5"
"1218";"2022-10-01";"420";"32.5"
"1218";"2022-11-01";"420";"32.5"
"1218";"2022-12-01";"420";"32.5"
"1218";"2023-01-01";"420";"32.5"
"1218";"2023-02-01";"420";"32.5"
"1218";"2023-03-01";"420";"32.5"
"1219";"2023-05-01";"295.5";"31.5"
"1219";"2023-06-01";"806";"31.5"
"1220";"2023-02-01";"535";"65"
"1220";"2023-03-01";"535";"65"
"1220";"2023-04-01";"535";"65"
"1220";"2023-05-01";"535";"65"
"1220";"2023-06-01";"535";"65"
"1221";"2022-09-01";"540";"110"
"1221";"2022-10-01";"540";"110"
"1221";"2022-11-01";"540";"110"
"1221";"2022-12-01";"540";"110"
"1221";"2023-01-01";"540";"110"
"1222";"2023-02-01";"615.75";"68.25"
"1222";"2023-03-01";"615.75";"68.25"
"1222";"2023-04-01";"615.75";"68.25"
"1222";"2023-05-01";"615.75";"68.25"
"1222";"2023-06-01";"615.75";"68.25"
"1223";"2023-02-01";"802";"110"
"1223";"2023-03-01";"802";"110"
"1223";"2023-04-01";"802";"110"
"1223";"2023-05-01";"802";"110"
"1223";"2023-06-01";"802";"110"
"1223";"2023-07-01";"802";"110"
"1223";"2023-08-01";"802";"110"
"1223";"2023-09-01";"802";"110"
"1223";"2023-10-01";"802";"110"
"1223";"2023-11-01";"802";"110"
"1223";"2023-12-01";"802";"110"
"1224";"2023-02-01";"510";"65"
"1224";"2023-03-01";"510";"65"
"1224";"2023-04-01";"510";"65"
"1224";"2023-05-01";"510";"65"
"1224";"2023-06-01";"510";"65"
"1224";"2023-07-01";"510";"65"
"1224";"2023-08-01";"510";"65"
"1224";"2023-09-01";"510";"65"
"1224";"2023-10-01";"510";"65"
"1225";"2022-12-01";"361";"58"
"1225";"2023-01-01";"721";"58"
"1225";"2023-02-01";"721";"58"
"1225";"2023-03-01";"721";"58"
"1225";"2023-04-01";"721";"58"
"1225";"2023-05-01";"721";"58"
"1225";"2023-06-01";"721";"58"
"1225";"2023-07-01";"721";"58"
"1225";"2023-08-01";"721";"58"
"1226";"2022-12-01";"361";"58"
"1226";"2023-01-01";"721";"58"
"1226";"2023-02-01";"721";"58"
"1226";"2023-03-01";"721";"58"
"1226";"2023-04-01";"721";"58"
"1226";"2023-05-01";"721";"58"
"1226";"2023-06-01";"721";"58"
"1226";"2023-07-01";"721";"58"
"1226";"2023-08-01";"721";"58"
"1227";"2022-12-01";"210";"33"
"1227";"2023-01-01";"420";"33"
"1227";"2023-02-01";"420";"33"
"1227";"2023-03-01";"420";"33"
"1227";"2023-04-01";"420";"33"
"1227";"2023-05-01";"420";"33"
"1227";"2023-06-01";"420";"33"
"1227";"2023-07-01";"420";"33"
"1227";"2023-08-01";"420";"33"
"1227";"2023-09-01";"420";"33"
"1228";"2023-01-01";"596";"68"
"1228";"2023-02-01";"596";"68"
"1229";"2022-09-01";"420";"65"
"1229";"2022-10-01";"420";"65"
"1229";"2022-11-01";"420";"65"
"1229";"2022-12-01";"420";"65"
"1231";"2023-01-01";"445";"65"
"1231";"2023-02-01";"445";"65"
"1231";"2023-03-01";"445";"65"
"1231";"2023-04-01";"445";"65"
"1231";"2023-05-01";"445";"65"
"1231";"2023-06-01";"445";"65"
"1232";"2023-02-01";"544";"68"
"1232";"2023-03-01";"544";"68"
"1232";"2023-04-01";"544";"68"
"1232";"2023-05-01";"544";"68"
"1232";"2023-06-01";"544";"68"
"1233";"2023-02-01";"544";"68"
"1233";"2023-03-01";"544";"68"
"1233";"2023-04-01";"544";"68"
"1233";"2023-05-01";"544";"68"
"1233";"2023-06-01";"544";"68"
"1234";"2023-01-01";"510";"65"
"1234";"2023-02-01";"510";"65"
"1234";"2023-03-01";"510";"65"
"1234";"2023-04-01";"510";"65"
"1234";"2023-05-01";"510";"65"
"1234";"2023-06-01";"510";"65"
"1235";"2023-02-01";"833";"126"
"1235";"2023-03-01";"833";"126"
"1235";"2023-04-01";"833";"126"
"1235";"2023-05-01";"833";"126"
"1235";"2023-06-01";"833";"126"
"1236";"2023-02-01";"833";"126"
"1236";"2023-03-01";"833";"126"
"1236";"2023-04-01";"833";"126"
"1236";"2023-05-01";"833";"126"
"1236";"2023-06-01";"833";"126"
"1237";"2023-01-01";"663";"110"
"1237";"2023-02-01";"663";"110"
"1237";"2023-03-01";"663";"110"
"1237";"2023-04-01";"663";"110"
"1237";"2023-05-01";"663";"110"
"1238";"2022-04-01";"675";"110"
"1238";"2022-05-01";"675";"110"
"1238";"2022-06-01";"675";"110"
"1238";"2022-07-01";"675";"110"
"1238";"2022-08-01";"675";"110"
"1238";"2022-09-01";"675";"110"
"1238";"2022-10-01";"675";"110"
"1238";"2022-11-01";"675";"110"
"1238";"2022-12-01";"675";"110"
"1238";"2023-01-01";"675";"110"
"1238";"2023-02-01";"675";"110"
"1238";"2023-03-01";"675";"110"
"1239";"2023-04-01";"399.5";"126"
"1239";"2023-05-01";"799";"126"
"1239";"2023-06-01";"799";"126"
"1239";"2023-07-01";"799";"126"
"1239";"2023-08-01";"799";"126"
"1239";"2023-09-01";"799";"126"
"1239";"2023-10-01";"799";"126"
"1239";"2023-11-01";"799";"126"
"1239";"2023-12-01";"799";"126"
"1239";"2024-01-01";"799";"126"
"1239";"2024-02-01";"799";"126"
"1239";"2024-03-01";"799";"126"
"1240";"2023-01-01";"361";"58"
"1240";"2023-02-01";"721";"58"
"1240";"2023-03-01";"721";"58"
